id,word,url
137,believe in sb/sth,https://www.oxfordlearnersdictionaries.com/definition/english/believe-in
138,belong to sb,https://www.oxfordlearnersdictionaries.com/definition/english/belong-to#belong_sng_3
139,belong to sth,https://www.oxfordlearnersdictionaries.com/definition/english/belong-to#belong_sng_9
140,benefit from sth,https://www.oxfordlearnersdictionaries.com/definition/english/benefit_2#benefit_sng_8
141,best friend,https://www.oxfordlearnersdictionaries.com/definition/english/friend_1#friend_sng_1
142,black and white,https://www.oxfordlearnersdictionaries.com/definition/english/black_2#black_sng_16
143,both sides,https://www.oxfordlearnersdictionaries.com/definition/english/side_1#side_sng_13
144,bound to do sth,https://www.oxfordlearnersdictionaries.com/definition/english/bound_1#bound_sng_1
145,break up,https://www.oxfordlearnersdictionaries.com/definition/english/break-up_1
146,bring sb up,https://www.oxfordlearnersdictionaries.com/definition/english/bring-up#bring_sng_97
147,bring sth about,https://www.oxfordlearnersdictionaries.com/definition/english/bring-about#bring_sng_56
148,bring sth up,https://www.oxfordlearnersdictionaries.com/definition/english/bring-up#bring_sng_99
149,by means of sth,https://www.oxfordlearnersdictionaries.com/definition/english/means#means_sng_4
150,by no means,https://www.oxfordlearnersdictionaries.com/definition/english/means#means_sng_5
151,by now,https://www.oxfordlearnersdictionaries.com/definition/english/now_1#now_sng_1
152,by the end of sth,https://www.oxfordlearnersdictionaries.com/definition/english/end_1#end_sng_1
153,by the time (that)…,https://www.oxfordlearnersdictionaries.com/definition/english/time_1#time_sng_4
154,call for sth,https://www.oxfordlearnersdictionaries.com/definition/english/call_2#call_sng_51
155,call on sb,https://www.oxfordlearnersdictionaries.com/definition/english/call_1#call_sng_10
156,can't afford sth,https://www.oxfordlearnersdictionaries.com/definition/english/afford
157,car park,https://www.oxfordlearnersdictionaries.com/definition/english/car-park
158,care about sth,https://www.oxfordlearnersdictionaries.com/definition/english/care_2#care_sng_12
159,care for sb,https://www.oxfordlearnersdictionaries.com/definition/english/care-for#care_sng_25
160,carry on,https://www.oxfordlearnersdictionaries.com/definition/english/carry-on_1
161,carry sth out,https://www.oxfordlearnersdictionaries.com/definition/english/carry-out_1#carry_sng_56
162,case study,https://www.oxfordlearnersdictionaries.com/definition/english/case-study
163,caused by sth,https://www.oxfordlearnersdictionaries.com/definition/english/cause_2#cause_sng_6
164,cell phone,https://www.oxfordlearnersdictionaries.com/definition/english/cell-phone
165,check in,https://www.oxfordlearnersdictionaries.com/definition/english/check-in_1
166,check out,https://www.oxfordlearnersdictionaries.com/definition/english/check-out
167,check sb/sth out,https://www.oxfordlearnersdictionaries.com/definition/english/check-out#check_sng_41
168,choose to do sth,https://www.oxfordlearnersdictionaries.com/definition/english/choose#choose_sng_1
169,city centre,https://www.oxfordlearnersdictionaries.com/definition/english/city#city_sng_1
170,clean up,https://www.oxfordlearnersdictionaries.com/definition/english/clean-up_1
171,click on sth,https://www.oxfordlearnersdictionaries.com/definition/english/click_2#click_sng_8
172,climate change,https://www.oxfordlearnersdictionaries.com/definition/english/climate-change
173,close to sb/sth,https://www.oxfordlearnersdictionaries.com/definition/english/close2_1#close2_sng_1
174,come across sb/sth,https://www.oxfordlearnersdictionaries.com/definition/english/come-across#come_sng_167
175,come back,https://www.oxfordlearnersdictionaries.com/definition/english/come-back
176,come from…,https://www.oxfordlearnersdictionaries.com/definition/english/come-from#come_sng_209
177,come into sth,https://www.oxfordlearnersdictionaries.com/definition/english/come-into#come_sng_224
178,come on!,https://www.oxfordlearnersdictionaries.com/definition/english/come-on_1#come_sng_235
179,come true,https://www.oxfordlearnersdictionaries.com/definition/english/true_1#true_sng_8
180,come up with sth,https://www.oxfordlearnersdictionaries.com/definition/english/come-up-with#come_sng_303
181,compared with sth,https://www.oxfordlearnersdictionaries.com/definition/english/compare_1#compare_sng_2
182,concentrate on sth,https://www.oxfordlearnersdictionaries.com/definition/english/concentrate_1#concentrate_sng_1
183,concerned about sth,https://www.oxfordlearnersdictionaries.com/definition/english/concerned#concerned_sng_1
184,concerned with sth,https://www.oxfordlearnersdictionaries.com/definition/english/concerned#concerned_sng_2
185,confidence in sb/sth,https://www.oxfordlearnersdictionaries.com/definition/english/confidence#confidence_sng_1
186,connected to sth,https://www.oxfordlearnersdictionaries.com/definition/english/connected#connected_sng_1
187,connected with sb/sth,https://www.oxfordlearnersdictionaries.com/definition/english/connected#connected_sng_1
188,consist of sb/sth,https://www.oxfordlearnersdictionaries.com/definition/english/consist-of#consist_sng_5
189,consistent with sth,https://www.oxfordlearnersdictionaries.com/definition/english/consistent#consistent_sng_3
190,contribute to sth,https://www.oxfordlearnersdictionaries.com/definition/english/contribute#contribute_sng_2
191,control over sb/sth,https://www.oxfordlearnersdictionaries.com/definition/english/control_1#control_sng_1
192,cope with sth,https://www.oxfordlearnersdictionaries.com/definition/english/cope_1#cope_sng_1
193,credit card,https://www.oxfordlearnersdictionaries.com/definition/english/credit-card
194,deal with sb,https://www.oxfordlearnersdictionaries.com/definition/english/deal-with#deal_sng_28
195,deal with sth,https://www.oxfordlearnersdictionaries.com/definition/english/deal-with#deal_sng_30
196,decide on sth,https://www.oxfordlearnersdictionaries.com/definition/english/decide#decide_sng_2
197,decline in sth,https://www.oxfordlearnersdictionaries.com/definition/english/decline_2#decline_sng_1
198,dedicated to sth,https://www.oxfordlearnersdictionaries.com/definition/english/dedicated#dedicated_sng_1
199,depend on sb/sth,https://www.oxfordlearnersdictionaries.com/definition/english/depend-on#depend_sng_7
200,depend on sth,https://www.oxfordlearnersdictionaries.com/definition/english/depend-on#depend_sng_10
201,dependent on sb/sth,https://www.oxfordlearnersdictionaries.com/definition/english/dependent_1#dependent_sng_1
202,depending on,https://www.oxfordlearnersdictionaries.com/definition/english/depend#depend_sng_1
203,deprive sb/sth of sth,https://www.oxfordlearnersdictionaries.com/definition/english/deprive-of#deprive_sng_2
204,despite the fact that…,https://www.oxfordlearnersdictionaries.com/definition/english/fact#fact_sng_1
205,developing countries,https://www.oxfordlearnersdictionaries.com/definition/english/developing#developing_sng_1
206,differences between a and b,https://www.oxfordlearnersdictionaries.com/definition/english/difference#difference_sng_1
207,difficult for sb,https://www.oxfordlearnersdictionaries.com/definition/english/difficult#difficult_sng_1
208,dispose of sb/sth,https://www.oxfordlearnersdictionaries.com/definition/english/dispose-of#dispose_sng_6
209,do well,https://www.oxfordlearnersdictionaries.com/definition/english/well_1#well_sng_13
210,draw attention to sb/sth,https://www.oxfordlearnersdictionaries.com/definition/english/draw_1#draw_sng_52
211,due to sb/sth,https://www.oxfordlearnersdictionaries.com/definition/english/due_1#due_sng_1
212,each one,https://www.oxfordlearnersdictionaries.com/definition/english/each#each_sng_1
213,each other,https://www.oxfordlearnersdictionaries.com/definition/english/each-other
214,economic growth,https://www.oxfordlearnersdictionaries.com/definition/english/economic#economic_sng_1
215,end in sth,https://www.oxfordlearnersdictionaries.com/definition/english/end-in#end_sng_51
216,end up,https://www.oxfordlearnersdictionaries.com/definition/english/end-up
217,end with sth,https://www.oxfordlearnersdictionaries.com/definition/english/end_2#end_sng_32
218,engage in sth,https://www.oxfordlearnersdictionaries.com/definition/english/engage-in#engage_sng_7
219,engaged in sth,https://www.oxfordlearnersdictionaries.com/definition/english/engaged#engaged_sng_1
220,even if,https://www.oxfordlearnersdictionaries.com/definition/english/even_1#even_sng_5
221,even more…,https://www.oxfordlearnersdictionaries.com/definition/english/even_1#even_sng_2
222,even though,https://www.oxfordlearnersdictionaries.com/definition/english/even_1#even_sng_27
223,ever since,https://www.oxfordlearnersdictionaries.com/definition/english/since_2#since_sng_3
224,every day,https://www.oxfordlearnersdictionaries.com/definition/english/every#every_sng_1
225,everyone else,https://www.oxfordlearnersdictionaries.com/definition/english/everyone#everyone_sng_1
226,exactly the same,https://www.oxfordlearnersdictionaries.com/definition/english/exactly#exactly_sng_1
227,except for,https://www.oxfordlearnersdictionaries.com/definition/english/except_1#except_sng_1
228,excuse me,https://www.oxfordlearnersdictionaries.com/definition/english/excuse_2#excuse_sng_9
229,experience in sth,https://www.oxfordlearnersdictionaries.com/definition/english/experience_1#experience_sng_1
230,exposure to sth,https://www.oxfordlearnersdictionaries.com/definition/english/exposure#exposure_sng_8
231,fail to do sth,https://www.oxfordlearnersdictionaries.com/definition/english/fail_1#fail_sng_2
232,fall asleep,https://www.oxfordlearnersdictionaries.com/definition/english/asleep#asleep_sng_1
233,fall in love,https://www.oxfordlearnersdictionaries.com/definition/english/fall_1#fall_sng_8
234,fall off,https://www.oxfordlearnersdictionaries.com/definition/english/fall-off_1
235,family member,https://www.oxfordlearnersdictionaries.com/definition/english/member#member_sng_1
236,far away,https://www.oxfordlearnersdictionaries.com/definition/english/far_1#far_sng_1
237,far from sth,https://www.oxfordlearnersdictionaries.com/definition/english/far_1#far_sng_17
238,far more,https://www.oxfordlearnersdictionaries.com/definition/english/far_1#far_sng_4
239,far too,https://www.oxfordlearnersdictionaries.com/definition/english/far_1#far_sng_4
240,fed up,https://www.oxfordlearnersdictionaries.com/definition/english/fed-up
241,feel good,https://www.oxfordlearnersdictionaries.com/definition/english/feel_1#feel_sng_13
242,feel like sth,https://www.oxfordlearnersdictionaries.com/definition/english/feel_1#feel_sng_1
243,figure sb/sth out,https://www.oxfordlearnersdictionaries.com/definition/english/figure-out#figure_sng_26
244,fill sth in,https://www.oxfordlearnersdictionaries.com/definition/english/fill_1#fill_sng_9
245,find it difficult to do sth,https://www.oxfordlearnersdictionaries.com/definition/english/difficult#difficult_sng_1
246,find out,https://www.oxfordlearnersdictionaries.com/definition/english/find-out
247,find yourself doing sth,https://www.oxfordlearnersdictionaries.com/definition/english/find_1#find_sng_7
248,first of all,https://www.oxfordlearnersdictionaries.com/definition/english/first_2#first_sng_13
249,focus on sb/sth,https://www.oxfordlearnersdictionaries.com/definition/english/focus_1#focus_sng_2
250,follow sth up,https://www.oxfordlearnersdictionaries.com/definition/english/follow#follow_sng_3
251,followed by sb/sth,https://www.oxfordlearnersdictionaries.com/definition/english/follow
252,for a long time,https://www.oxfordlearnersdictionaries.com/definition/english/long_1#long_sng_3
253,for a moment,https://www.oxfordlearnersdictionaries.com/definition/english/moment#moment_sng_1
254,for a while,https://www.oxfordlearnersdictionaries.com/definition/english/while_2#while_sng_7
255,for example,https://www.oxfordlearnersdictionaries.com/definition/english/example#example_sng_5
256,for free,https://www.oxfordlearnersdictionaries.com/definition/english/free_1#free_sng_5
257,for instance,https://www.oxfordlearnersdictionaries.com/definition/english/instance_1#instance_sng_2
258,for life,https://www.oxfordlearnersdictionaries.com/definition/english/life_1#life_sng_4
259,for long,https://www.oxfordlearnersdictionaries.com/definition/english/long_2#long_sng_35
260,for lunch,https://www.oxfordlearnersdictionaries.com/definition/english/lunch_1#lunch_sng_1
261,for many years,https://www.oxfordlearnersdictionaries.com/definition/english/year#year_sng_2
262,for some time,https://www.oxfordlearnersdictionaries.com/definition/english/time_1#time_sng_5
263,for that matter,https://www.oxfordlearnersdictionaries.com/definition/english/matter_1#matter_sng_23
264,for the benefit of sb,https://www.oxfordlearnersdictionaries.com/definition/english/benefit_1#benefit_sng_6
265,for the first time,https://www.oxfordlearnersdictionaries.com/definition/english/time_1#time_sng_8
266,for the rest of sth,https://www.oxfordlearnersdictionaries.com/definition/english/rest_1#rest_sng_1
267,for the sake of sb/sth,https://www.oxfordlearnersdictionaries.com/definition/english/sake1#sake1_sng_4
268,for this reason,https://www.oxfordlearnersdictionaries.com/definition/english/reason_1#reason_sng_1
269,get away with sth,https://www.oxfordlearnersdictionaries.com/definition/english/get-away-with
270,get back,https://www.oxfordlearnersdictionaries.com/definition/english/get-back
271,get better,https://www.oxfordlearnersdictionaries.com/definition/english/better_1#better_sng_4
272,get home,https://www.oxfordlearnersdictionaries.com/definition/english/home_2#home_sng_24
273,get in,https://www.oxfordlearnersdictionaries.com/definition/english/get-in
274,get lost,https://www.oxfordlearnersdictionaries.com/definition/english/lost_1#lost_sng_11
275,get married,https://www.oxfordlearnersdictionaries.com/definition/english/marry#marry_sng_1
276,get off,https://www.oxfordlearnersdictionaries.com/definition/english/get-off
277,get on,https://www.oxfordlearnersdictionaries.com/definition/english/get-on
278,get on with sb,https://www.oxfordlearnersdictionaries.com/definition/english/get-on-with#get_sng_225
279,get out,https://www.oxfordlearnersdictionaries.com/definition/english/get-out_1
280,get over sb/sth,https://www.oxfordlearnersdictionaries.com/definition/english/get-over#get_sng_236
281,get ready,https://www.oxfordlearnersdictionaries.com/definition/english/get#get_sng_11
282,get rid of sb/sth,https://www.oxfordlearnersdictionaries.com/definition/english/rid#rid_sng_2
283,get there,https://www.oxfordlearnersdictionaries.com/definition/english/get#get_sng_39
284,get to know sb,https://www.oxfordlearnersdictionaries.com/definition/english/know_1#know_sng_4
285,get to…,https://www.oxfordlearnersdictionaries.com/definition/english/get-to
286,get up,https://www.oxfordlearnersdictionaries.com/definition/english/get-up_1
287,get used to sth,https://www.oxfordlearnersdictionaries.com/definition/english/get#get_sng_11
288,give sth up,https://www.oxfordlearnersdictionaries.com/definition/english/give-up#give_sng_85
289,give up,https://www.oxfordlearnersdictionaries.com/definition/english/give-up
290,given that…,https://www.oxfordlearnersdictionaries.com/definition/english/given-that
291,global warming,https://www.oxfordlearnersdictionaries.com/definition/english/global-warming
292,go ahead,https://www.oxfordlearnersdictionaries.com/definition/english/go-ahead_2
293,go and…,https://www.oxfordlearnersdictionaries.com/definition/english/go_1#go_sng_45
294,go away,https://www.oxfordlearnersdictionaries.com/definition/english/go-away
295,go back,https://www.oxfordlearnersdictionaries.com/definition/english/go-back
296,go down,https://www.oxfordlearnersdictionaries.com/definition/english/go-down
297,go down sth,https://www.oxfordlearnersdictionaries.com/definition/english/go-down#go_sng_252
298,go for sth,https://www.oxfordlearnersdictionaries.com/definition/english/go_1#go_sng_9
299,go home,https://www.oxfordlearnersdictionaries.com/definition/english/home_1#home_sng_1
300,go into sth,https://www.oxfordlearnersdictionaries.com/definition/english/go_1#go_sng_14
301,go off,https://www.oxfordlearnersdictionaries.com/definition/english/go-off
302,go on to do sth,https://www.oxfordlearnersdictionaries.com/definition/english/go-on-to-do
303,go out,https://www.oxfordlearnersdictionaries.com/definition/english/go-out
304,go through sth,https://www.oxfordlearnersdictionaries.com/definition/english/go-through
305,go to bed,https://www.oxfordlearnersdictionaries.com/definition/english/bed_1
306,go to school,https://www.oxfordlearnersdictionaries.com/definition/english/school_1#school_sng_2
307,go to work,https://www.oxfordlearnersdictionaries.com/definition/english/work_2#work_sng_43
308,go up,https://www.oxfordlearnersdictionaries.com/definition/english/go-up
309,go wrong,https://www.oxfordlearnersdictionaries.com/definition/english/wrong_2#wrong_sng_15
310,good at sth,https://www.oxfordlearnersdictionaries.com/definition/english/good_1#good_sng_5
311,good for sb/sth,https://www.oxfordlearnersdictionaries.com/definition/english/good_1#good_sng_12
312,good luck,https://www.oxfordlearnersdictionaries.com/definition/english/luck_1#luck_sng_2
313,good morning,https://www.oxfordlearnersdictionaries.com/definition/english/good-morning
314,good news,https://www.oxfordlearnersdictionaries.com/definition/english/news#news_sng_1
315,good thing,https://www.oxfordlearnersdictionaries.com/definition/english/good_1#good_sng_2
316,grow up,https://www.oxfordlearnersdictionaries.com/definition/english/grow-up
317,growth in sth,https://www.oxfordlearnersdictionaries.com/definition/english/growth#growth_sng_2
318,guess what…,https://www.oxfordlearnersdictionaries.com/definition/english/guess_1#guess_sng_4
319,had better,https://www.oxfordlearnersdictionaries.com/definition/english/better_2#better_sng_15
320,half an hour,https://www.oxfordlearnersdictionaries.com/definition/english/hour#hour_sng_1
321,hang on,https://www.oxfordlearnersdictionaries.com/definition/english/hang-on
322,happen to sb/sth,https://www.oxfordlearnersdictionaries.com/definition/english/happen-to#happen_sng_15
323,happy with sb/sth,https://www.oxfordlearnersdictionaries.com/definition/english/happy#happy_sng_4
324,hard work,https://www.oxfordlearnersdictionaries.com/definition/english/work_2#work_sng_44
