id,word,url
70,activation,https://www.oxfordlearnersdictionaries.com/definition/english/activation
71,active,https://www.oxfordlearnersdictionaries.com/definition/english/active_1
72,activist,https://www.oxfordlearnersdictionaries.com/definition/english/activist
73,activity,https://www.oxfordlearnersdictionaries.com/definition/english/activity
74,actor,https://www.oxfordlearnersdictionaries.com/definition/english/actor
75,actress,https://www.oxfordlearnersdictionaries.com/definition/english/actress
76,actual,https://www.oxfordlearnersdictionaries.com/definition/english/actual
77,actually,https://www.oxfordlearnersdictionaries.com/definition/english/actually
78,acute,https://www.oxfordlearnersdictionaries.com/definition/english/acute
79,ad,https://www.oxfordlearnersdictionaries.com/definition/english/ad_1
80,adapt,https://www.oxfordlearnersdictionaries.com/definition/english/adapt
81,adaptation,https://www.oxfordlearnersdictionaries.com/definition/english/adaptation
82,add,https://www.oxfordlearnersdictionaries.com/definition/english/add_1
83,addiction,https://www.oxfordlearnersdictionaries.com/definition/english/addiction
84,addition,https://www.oxfordlearnersdictionaries.com/definition/english/addition
85,additional,https://www.oxfordlearnersdictionaries.com/definition/english/additional
86,additionally,https://www.oxfordlearnersdictionaries.com/definition/english/additionally
87,address,https://www.oxfordlearnersdictionaries.com/definition/english/address_1
88,address,https://www.oxfordlearnersdictionaries.com/definition/english/address_2
89,adequate,https://www.oxfordlearnersdictionaries.com/definition/english/adequate#adequate_e
90,adequately,https://www.oxfordlearnersdictionaries.com/definition/english/adequately
91,adhere,https://www.oxfordlearnersdictionaries.com/definition/english/adhere
92,adjacent,https://www.oxfordlearnersdictionaries.com/definition/english/adjacent#adjacent_e
93,adjust,https://www.oxfordlearnersdictionaries.com/definition/english/adjust
94,adjustment,https://www.oxfordlearnersdictionaries.com/definition/english/adjustment
95,administer,https://www.oxfordlearnersdictionaries.com/definition/english/administer
96,administration,https://www.oxfordlearnersdictionaries.com/definition/english/administration
97,administrative,https://www.oxfordlearnersdictionaries.com/definition/english/administrative
98,administrator,https://www.oxfordlearnersdictionaries.com/definition/english/administrator
99,admire,https://www.oxfordlearnersdictionaries.com/definition/english/admire
100,admission,https://www.oxfordlearnersdictionaries.com/definition/english/admission
101,admit,https://www.oxfordlearnersdictionaries.com/definition/english/admit
102,adolescent,https://www.oxfordlearnersdictionaries.com/definition/english/adolescent_1
103,adopt,https://www.oxfordlearnersdictionaries.com/definition/english/adopt
104,adoption,https://www.oxfordlearnersdictionaries.com/definition/english/adoption
105,adult,https://www.oxfordlearnersdictionaries.com/definition/english/adult_2
106,adult,https://www.oxfordlearnersdictionaries.com/definition/english/adult_1
107,advance,https://www.oxfordlearnersdictionaries.com/definition/english/advance_3
108,advance,https://www.oxfordlearnersdictionaries.com/definition/english/advance_1
109,advance,https://www.oxfordlearnersdictionaries.com/definition/english/advance_2
110,advanced,https://www.oxfordlearnersdictionaries.com/definition/english/advanced
111,advantage,https://www.oxfordlearnersdictionaries.com/definition/english/advantage_1
112,adventure,https://www.oxfordlearnersdictionaries.com/definition/english/adventure
113,adverse,https://www.oxfordlearnersdictionaries.com/definition/english/adverse
114,advertise,https://www.oxfordlearnersdictionaries.com/definition/english/advertise
115,advertisement,https://www.oxfordlearnersdictionaries.com/definition/english/advertisement
116,advertising,https://www.oxfordlearnersdictionaries.com/definition/english/advertising
117,advice,https://www.oxfordlearnersdictionaries.com/definition/english/advice
118,advise,https://www.oxfordlearnersdictionaries.com/definition/english/advise
119,advocate,https://www.oxfordlearnersdictionaries.com/definition/english/advocate_1
120,advocate,https://www.oxfordlearnersdictionaries.com/definition/english/advocate_2
121,aesthetic,https://www.oxfordlearnersdictionaries.com/definition/english/aesthetic_1
122,affair,https://www.oxfordlearnersdictionaries.com/definition/english/affair
123,affect,https://www.oxfordlearnersdictionaries.com/definition/english/affect
124,affection,https://www.oxfordlearnersdictionaries.com/definition/english/affection
125,afford,https://www.oxfordlearnersdictionaries.com/definition/english/afford
126,affordable,https://www.oxfordlearnersdictionaries.com/definition/english/affordable
127,afraid,https://www.oxfordlearnersdictionaries.com/definition/english/afraid
128,after,https://www.oxfordlearnersdictionaries.com/definition/english/after_3
129,after,https://www.oxfordlearnersdictionaries.com/definition/english/after_2
130,after,https://www.oxfordlearnersdictionaries.com/definition/english/after_1
131,aftermath,https://www.oxfordlearnersdictionaries.com/definition/english/aftermath
132,afternoon,https://www.oxfordlearnersdictionaries.com/definition/english/afternoon
133,afterwards,https://www.oxfordlearnersdictionaries.com/definition/english/afterwards
134,again,https://www.oxfordlearnersdictionaries.com/definition/english/again
135,against,https://www.oxfordlearnersdictionaries.com/definition/english/against
136,age,https://www.oxfordlearnersdictionaries.com/definition/english/age_1
137,age,https://www.oxfordlearnersdictionaries.com/definition/english/age_3
138,aged,https://www.oxfordlearnersdictionaries.com/definition/english/aged
139,agency,https://www.oxfordlearnersdictionaries.com/definition/english/agency#agency_e
140,agenda,https://www.oxfordlearnersdictionaries.com/definition/english/agenda
141,agent,https://www.oxfordlearnersdictionaries.com/definition/english/agent
142,aggression,https://www.oxfordlearnersdictionaries.com/definition/english/aggression
143,aggressive,https://www.oxfordlearnersdictionaries.com/definition/english/aggressive
144,ago,https://www.oxfordlearnersdictionaries.com/definition/english/ago
145,agree,https://www.oxfordlearnersdictionaries.com/definition/english/agree
146,agreement,https://www.oxfordlearnersdictionaries.com/definition/english/agreement
147,agricultural,https://www.oxfordlearnersdictionaries.com/definition/english/agricultural
148,agriculture,https://www.oxfordlearnersdictionaries.com/definition/english/agriculture
149,ah,https://www.oxfordlearnersdictionaries.com/definition/english/ah_1
150,ahead,https://www.oxfordlearnersdictionaries.com/definition/english/ahead
151,aid,https://www.oxfordlearnersdictionaries.com/definition/english/aid_1#aid2_e
152,aid,https://www.oxfordlearnersdictionaries.com/definition/english/aid_2
153,aide,https://www.oxfordlearnersdictionaries.com/definition/english/aide
154,aids,https://www.oxfordlearnersdictionaries.com/definition/english/aids
155,aim,https://www.oxfordlearnersdictionaries.com/definition/english/aim_2
156,aim,https://www.oxfordlearnersdictionaries.com/definition/english/aim_1
157,air,https://www.oxfordlearnersdictionaries.com/definition/english/air_1
158,aircraft,https://www.oxfordlearnersdictionaries.com/definition/english/aircraft
159,airline,https://www.oxfordlearnersdictionaries.com/definition/english/airline
160,airport,https://www.oxfordlearnersdictionaries.com/definition/english/airport
161,alarm,https://www.oxfordlearnersdictionaries.com/definition/english/alarm_1
162,alarm,https://www.oxfordlearnersdictionaries.com/definition/english/alarm_2
163,albeit,https://www.oxfordlearnersdictionaries.com/definition/english/albeit
164,album,https://www.oxfordlearnersdictionaries.com/definition/english/album
165,alcohol,https://www.oxfordlearnersdictionaries.com/definition/english/alcohol
166,alcoholic,https://www.oxfordlearnersdictionaries.com/definition/english/alcoholic_1
167,alert,https://www.oxfordlearnersdictionaries.com/definition/english/alert_3
168,alert,https://www.oxfordlearnersdictionaries.com/definition/english/alert_2
169,alert,https://www.oxfordlearnersdictionaries.com/definition/english/alert_1
170,alien,https://www.oxfordlearnersdictionaries.com/definition/english/alien_2
171,alien,https://www.oxfordlearnersdictionaries.com/definition/english/alien_1
172,align,https://www.oxfordlearnersdictionaries.com/definition/english/align
173,alignment,https://www.oxfordlearnersdictionaries.com/definition/english/alignment
174,alike,https://www.oxfordlearnersdictionaries.com/definition/english/alike_2
175,alike,https://www.oxfordlearnersdictionaries.com/definition/english/alike_1
176,alive,https://www.oxfordlearnersdictionaries.com/definition/english/alive
177,all,https://www.oxfordlearnersdictionaries.com/definition/english/all_3
178,all,https://www.oxfordlearnersdictionaries.com/definition/english/all_1
179,all,https://www.oxfordlearnersdictionaries.com/definition/english/all_2
180,all right,https://www.oxfordlearnersdictionaries.com/definition/english/all-right_2
181,all right,https://www.oxfordlearnersdictionaries.com/definition/english/all-right_2
182,all right,https://www.oxfordlearnersdictionaries.com/definition/english/all-right_1
183,allegation,https://www.oxfordlearnersdictionaries.com/definition/english/allegation
184,allege,https://www.oxfordlearnersdictionaries.com/definition/english/allege
185,allegedly,https://www.oxfordlearnersdictionaries.com/definition/english/allegedly
186,alliance,https://www.oxfordlearnersdictionaries.com/definition/english/alliance
187,allocate,https://www.oxfordlearnersdictionaries.com/definition/english/allocate#allocate_e
188,allocation,https://www.oxfordlearnersdictionaries.com/definition/english/allocation
189,allow,https://www.oxfordlearnersdictionaries.com/definition/english/allow
190,allowance,https://www.oxfordlearnersdictionaries.com/definition/english/allowance
191,ally,https://www.oxfordlearnersdictionaries.com/definition/english/ally_1
192,almost,https://www.oxfordlearnersdictionaries.com/definition/english/almost#almost_e
193,alone,https://www.oxfordlearnersdictionaries.com/definition/english/alone
194,alone,https://www.oxfordlearnersdictionaries.com/definition/english/alone
195,along,https://www.oxfordlearnersdictionaries.com/definition/english/along_2
196,along,https://www.oxfordlearnersdictionaries.com/definition/english/along_1
197,alongside,https://www.oxfordlearnersdictionaries.com/definition/english/alongside_2
198,already,https://www.oxfordlearnersdictionaries.com/definition/english/already
199,also,https://www.oxfordlearnersdictionaries.com/definition/english/also
200,alter,https://www.oxfordlearnersdictionaries.com/definition/english/alter
201,alternative,https://www.oxfordlearnersdictionaries.com/definition/english/alternative_2
202,alternative,https://www.oxfordlearnersdictionaries.com/definition/english/alternative_1
203,although,https://www.oxfordlearnersdictionaries.com/definition/english/although
204,altogether,https://www.oxfordlearnersdictionaries.com/definition/english/altogether_1
205,aluminium,https://www.oxfordlearnersdictionaries.com/definition/english/aluminium
206,always,https://www.oxfordlearnersdictionaries.com/definition/english/always
207,amateur,https://www.oxfordlearnersdictionaries.com/definition/english/amateur_1
208,amateur,https://www.oxfordlearnersdictionaries.com/definition/english/amateur_2
209,amazed,https://www.oxfordlearnersdictionaries.com/definition/english/amazed
210,amazing,https://www.oxfordlearnersdictionaries.com/definition/english/amazing#amazing_e
211,ambassador,https://www.oxfordlearnersdictionaries.com/definition/english/ambassador
212,ambition,https://www.oxfordlearnersdictionaries.com/definition/english/ambition_1
213,ambitious,https://www.oxfordlearnersdictionaries.com/definition/english/ambitious
214,ambulance,https://www.oxfordlearnersdictionaries.com/definition/english/ambulance
215,amend,https://www.oxfordlearnersdictionaries.com/definition/english/amend
216,amendment,https://www.oxfordlearnersdictionaries.com/definition/english/amendment
217,amid,https://www.oxfordlearnersdictionaries.com/definition/english/amid
218,among,https://www.oxfordlearnersdictionaries.com/definition/english/among
219,amount,https://www.oxfordlearnersdictionaries.com/definition/english/amount_1
220,amount,https://www.oxfordlearnersdictionaries.com/definition/english/amount_2
221,amusing,https://www.oxfordlearnersdictionaries.com/definition/english/amusing
222,analogy,https://www.oxfordlearnersdictionaries.com/definition/english/analogy
223,analyse,https://www.oxfordlearnersdictionaries.com/definition/english/analyse
224,analysis,https://www.oxfordlearnersdictionaries.com/definition/english/analysis
225,analyst,https://www.oxfordlearnersdictionaries.com/definition/english/analyst
226,ancestor,https://www.oxfordlearnersdictionaries.com/definition/english/ancestor
227,anchor,https://www.oxfordlearnersdictionaries.com/definition/english/anchor_1
228,ancient,https://www.oxfordlearnersdictionaries.com/definition/english/ancient
229,and,https://www.oxfordlearnersdictionaries.com/definition/english/and
230,angel,https://www.oxfordlearnersdictionaries.com/definition/english/angel
231,anger,https://www.oxfordlearnersdictionaries.com/definition/english/anger_1
232,angle,https://www.oxfordlearnersdictionaries.com/definition/english/angle_1
233,angrily,https://www.oxfordlearnersdictionaries.com/definition/english/angrily
234,angry,https://www.oxfordlearnersdictionaries.com/definition/english/angry
235,animal,https://www.oxfordlearnersdictionaries.com/definition/english/animal_1
236,animation,https://www.oxfordlearnersdictionaries.com/definition/english/animation
237,ankle,https://www.oxfordlearnersdictionaries.com/definition/english/ankle
238,anniversary,https://www.oxfordlearnersdictionaries.com/definition/english/anniversary
239,announce,https://www.oxfordlearnersdictionaries.com/definition/english/announce
240,announcement,https://www.oxfordlearnersdictionaries.com/definition/english/announcement
241,annoy,https://www.oxfordlearnersdictionaries.com/definition/english/annoy
242,annoyed,https://www.oxfordlearnersdictionaries.com/definition/english/annoyed
243,annoying,https://www.oxfordlearnersdictionaries.com/definition/english/annoying
244,annual,https://www.oxfordlearnersdictionaries.com/definition/english/annual_1
245,annually,https://www.oxfordlearnersdictionaries.com/definition/english/annually
246,anonymous,https://www.oxfordlearnersdictionaries.com/definition/english/anonymous
247,another,https://www.oxfordlearnersdictionaries.com/definition/english/another
248,another,https://www.oxfordlearnersdictionaries.com/definition/english/another
249,answer,https://www.oxfordlearnersdictionaries.com/definition/english/answer_1
250,answer,https://www.oxfordlearnersdictionaries.com/definition/english/answer_2
251,anticipate,https://www.oxfordlearnersdictionaries.com/definition/english/anticipate
252,anxiety,https://www.oxfordlearnersdictionaries.com/definition/english/anxiety
253,anxious,https://www.oxfordlearnersdictionaries.com/definition/english/anxious
254,any,https://www.oxfordlearnersdictionaries.com/definition/english/any_3
255,any,https://www.oxfordlearnersdictionaries.com/definition/english/any_1
256,any,https://www.oxfordlearnersdictionaries.com/definition/english/any_2
257,any more,https://www.oxfordlearnersdictionaries.com/definition/english/any-more
258,anybody,https://www.oxfordlearnersdictionaries.com/definition/english/anybody#anybody_e
259,anyone,https://www.oxfordlearnersdictionaries.com/definition/english/anyone
260,anything,https://www.oxfordlearnersdictionaries.com/definition/english/anything
261,anyway,https://www.oxfordlearnersdictionaries.com/definition/english/anyway
262,anywhere,https://www.oxfordlearnersdictionaries.com/definition/english/anywhere_1
263,anywhere,https://www.oxfordlearnersdictionaries.com/definition/english/belay_1__1
264,apart,https://www.oxfordlearnersdictionaries.com/definition/english/apart
265,apartment,https://www.oxfordlearnersdictionaries.com/definition/english/apartment
266,apologize,https://www.oxfordlearnersdictionaries.com/definition/english/apologize
267,apology,https://www.oxfordlearnersdictionaries.com/definition/english/apology
268,app,https://www.oxfordlearnersdictionaries.com/definition/english/app
269,apparatus,https://www.oxfordlearnersdictionaries.com/definition/english/apparatus
270,apparent,https://www.oxfordlearnersdictionaries.com/definition/english/apparent
271,apparently,https://www.oxfordlearnersdictionaries.com/definition/english/apparently
272,appeal,https://www.oxfordlearnersdictionaries.com/definition/english/appeal_1
273,appeal,https://www.oxfordlearnersdictionaries.com/definition/english/appeal_2
274,appealing,https://www.oxfordlearnersdictionaries.com/definition/english/appealing
275,appear,https://www.oxfordlearnersdictionaries.com/definition/english/appear
276,appearance,https://www.oxfordlearnersdictionaries.com/definition/english/appearance
277,appetite,https://www.oxfordlearnersdictionaries.com/definition/english/appetite
278,applaud,https://www.oxfordlearnersdictionaries.com/definition/english/applaud
279,apple,https://www.oxfordlearnersdictionaries.com/definition/english/apple
280,applicable,https://www.oxfordlearnersdictionaries.com/definition/english/applicable
281,applicant,https://www.oxfordlearnersdictionaries.com/definition/english/applicant
282,application,https://www.oxfordlearnersdictionaries.com/definition/english/application
283,apply,https://www.oxfordlearnersdictionaries.com/definition/english/apply
284,appoint,https://www.oxfordlearnersdictionaries.com/definition/english/appoint
285,appointment,https://www.oxfordlearnersdictionaries.com/definition/english/appointment
286,appreciate,https://www.oxfordlearnersdictionaries.com/definition/english/appreciate
287,appreciation,https://www.oxfordlearnersdictionaries.com/definition/english/appreciation
288,approach,https://www.oxfordlearnersdictionaries.com/definition/english/approach_1
289,approach,https://www.oxfordlearnersdictionaries.com/definition/english/approach_2
290,appropriate,https://www.oxfordlearnersdictionaries.com/definition/english/appropriate_1
291,appropriately,https://www.oxfordlearnersdictionaries.com/definition/english/appropriately
292,approval,https://www.oxfordlearnersdictionaries.com/definition/english/approval
293,approve,https://www.oxfordlearnersdictionaries.com/definition/english/approve
294,approximately,https://www.oxfordlearnersdictionaries.com/definition/english/approximately
295,april,https://www.oxfordlearnersdictionaries.com/definition/english/april
296,arbitrary,https://www.oxfordlearnersdictionaries.com/definition/english/arbitrary
297,architect,https://www.oxfordlearnersdictionaries.com/definition/english/architect_1
298,architectural,https://www.oxfordlearnersdictionaries.com/definition/english/architectural
299,architecture,https://www.oxfordlearnersdictionaries.com/definition/english/architecture
300,archive,https://www.oxfordlearnersdictionaries.com/definition/english/archive_1
301,area,https://www.oxfordlearnersdictionaries.com/definition/english/area
302,arena,https://www.oxfordlearnersdictionaries.com/definition/english/arena
303,arguably,https://www.oxfordlearnersdictionaries.com/definition/english/arguably
304,argue,https://www.oxfordlearnersdictionaries.com/definition/english/argue
305,argument,https://www.oxfordlearnersdictionaries.com/definition/english/argument
306,arise,https://www.oxfordlearnersdictionaries.com/definition/english/arise
307,arm,https://www.oxfordlearnersdictionaries.com/definition/english/arm_1
308,arm,https://www.oxfordlearnersdictionaries.com/definition/english/arm_2
309,armed,https://www.oxfordlearnersdictionaries.com/definition/english/armed
310,arms,https://www.oxfordlearnersdictionaries.com/definition/english/arms
311,army,https://www.oxfordlearnersdictionaries.com/definition/english/army
312,around,https://www.oxfordlearnersdictionaries.com/definition/english/around_2
313,around,https://www.oxfordlearnersdictionaries.com/definition/english/around_1
314,arrange,https://www.oxfordlearnersdictionaries.com/definition/english/arrange
315,arrangement,https://www.oxfordlearnersdictionaries.com/definition/english/arrangement
316,array,https://www.oxfordlearnersdictionaries.com/definition/english/array_1
317,arrest,https://www.oxfordlearnersdictionaries.com/definition/english/arrest_2
318,arrest,https://www.oxfordlearnersdictionaries.com/definition/english/arrest_1
319,arrival,https://www.oxfordlearnersdictionaries.com/definition/english/arrival
320,arrive,https://www.oxfordlearnersdictionaries.com/definition/english/arrive
321,arrow,https://www.oxfordlearnersdictionaries.com/definition/english/arrow
322,art,https://www.oxfordlearnersdictionaries.com/definition/english/art_1
323,article,https://www.oxfordlearnersdictionaries.com/definition/english/article
324,articulate,https://www.oxfordlearnersdictionaries.com/definition/english/articulate_1
325,artificial,https://www.oxfordlearnersdictionaries.com/definition/english/artificial
326,artist,https://www.oxfordlearnersdictionaries.com/definition/english/artist
327,artistic,https://www.oxfordlearnersdictionaries.com/definition/english/artistic
328,artwork,https://www.oxfordlearnersdictionaries.com/definition/english/artwork
329,as,https://www.oxfordlearnersdictionaries.com/definition/english/as_2
330,as,https://www.oxfordlearnersdictionaries.com/definition/english/as_3
331,as,https://www.oxfordlearnersdictionaries.com/definition/english/as_1#as2_e
332,ash,https://www.oxfordlearnersdictionaries.com/definition/english/ash_1
333,ashamed,https://www.oxfordlearnersdictionaries.com/definition/english/ashamed
334,aside,https://www.oxfordlearnersdictionaries.com/definition/english/aside_1
335,ask,https://www.oxfordlearnersdictionaries.com/definition/english/ask_1
336,asleep,https://www.oxfordlearnersdictionaries.com/definition/english/asleep
337,aspect,https://www.oxfordlearnersdictionaries.com/definition/english/aspect
338,aspiration,https://www.oxfordlearnersdictionaries.com/definition/english/aspiration
339,aspire,https://www.oxfordlearnersdictionaries.com/definition/english/aspire
340,assassination,https://www.oxfordlearnersdictionaries.com/definition/english/assassination
341,assault,https://www.oxfordlearnersdictionaries.com/definition/english/assault_1
342,assault,https://www.oxfordlearnersdictionaries.com/definition/english/assault_2
343,assemble,https://www.oxfordlearnersdictionaries.com/definition/english/assemble
344,assembly,https://www.oxfordlearnersdictionaries.com/definition/english/assembly
345,assert,https://www.oxfordlearnersdictionaries.com/definition/english/assert
346,assertion,https://www.oxfordlearnersdictionaries.com/definition/english/assertion
347,assess,https://www.oxfordlearnersdictionaries.com/definition/english/assess
348,assessment,https://www.oxfordlearnersdictionaries.com/definition/english/assessment
349,asset,https://www.oxfordlearnersdictionaries.com/definition/english/asset
350,assign,https://www.oxfordlearnersdictionaries.com/definition/english/assign
351,assignment,https://www.oxfordlearnersdictionaries.com/definition/english/assignment
352,assist,https://www.oxfordlearnersdictionaries.com/definition/english/assist_1
353,assistance,https://www.oxfordlearnersdictionaries.com/definition/english/assistance
354,assistant,https://www.oxfordlearnersdictionaries.com/definition/english/assistant_2
355,assistant,https://www.oxfordlearnersdictionaries.com/definition/english/assistant_1
356,associate,https://www.oxfordlearnersdictionaries.com/definition/english/associate_1
357,associated,https://www.oxfordlearnersdictionaries.com/definition/english/associated
358,association,https://www.oxfordlearnersdictionaries.com/definition/english/association
359,assume,https://www.oxfordlearnersdictionaries.com/definition/english/assume
360,assumption,https://www.oxfordlearnersdictionaries.com/definition/english/assumption
361,assurance,https://www.oxfordlearnersdictionaries.com/definition/english/assurance
362,assure,https://www.oxfordlearnersdictionaries.com/definition/english/assure
363,astonishing,https://www.oxfordlearnersdictionaries.com/definition/english/astonishing#astonishing_e
364,asylum,https://www.oxfordlearnersdictionaries.com/definition/english/asylum
365,at,https://www.oxfordlearnersdictionaries.com/definition/english/at
366,athlete,https://www.oxfordlearnersdictionaries.com/definition/english/athlete
367,atmosphere,https://www.oxfordlearnersdictionaries.com/definition/english/atmosphere
368,atrocity,https://www.oxfordlearnersdictionaries.com/definition/english/atrocity
369,attach,https://www.oxfordlearnersdictionaries.com/definition/english/attach
370,attachment,https://www.oxfordlearnersdictionaries.com/definition/english/attachment
371,attack,https://www.oxfordlearnersdictionaries.com/definition/english/attack_1
372,attack,https://www.oxfordlearnersdictionaries.com/definition/english/attack_2
373,attain,https://www.oxfordlearnersdictionaries.com/definition/english/attain
374,attempt,https://www.oxfordlearnersdictionaries.com/definition/english/attempt_1
375,attempt,https://www.oxfordlearnersdictionaries.com/definition/english/attempt_2
376,attend,https://www.oxfordlearnersdictionaries.com/definition/english/attend
377,attendance,https://www.oxfordlearnersdictionaries.com/definition/english/attendance
378,attention,https://www.oxfordlearnersdictionaries.com/definition/english/attention_2
379,attention,https://www.oxfordlearnersdictionaries.com/definition/english/attention_1
380,attitude,https://www.oxfordlearnersdictionaries.com/definition/english/attitude
381,attorney,https://www.oxfordlearnersdictionaries.com/definition/english/attorney
382,attract,https://www.oxfordlearnersdictionaries.com/definition/english/attract
383,attraction,https://www.oxfordlearnersdictionaries.com/definition/english/attraction
384,attractive,https://www.oxfordlearnersdictionaries.com/definition/english/attractive
385,attribute,https://www.oxfordlearnersdictionaries.com/definition/english/attribute_2
386,attribute,https://www.oxfordlearnersdictionaries.com/definition/english/attribute_1
387,auction,https://www.oxfordlearnersdictionaries.com/definition/english/auction_1
388,audience,https://www.oxfordlearnersdictionaries.com/definition/english/audience
389,audio,https://www.oxfordlearnersdictionaries.com/definition/english/audio_1
390,audit,https://www.oxfordlearnersdictionaries.com/definition/english/audit_1
391,august,https://www.oxfordlearnersdictionaries.com/definition/english/august_2
392,aunt,https://www.oxfordlearnersdictionaries.com/definition/english/aunt
393,authentic,https://www.oxfordlearnersdictionaries.com/definition/english/authentic
394,author,https://www.oxfordlearnersdictionaries.com/definition/english/author_1
395,authority,https://www.oxfordlearnersdictionaries.com/definition/english/authority
396,authorize,https://www.oxfordlearnersdictionaries.com/definition/english/authorize
397,auto,https://www.oxfordlearnersdictionaries.com/definition/english/auto_1
398,automatic,https://www.oxfordlearnersdictionaries.com/definition/english/automatic_1
399,automatically,https://www.oxfordlearnersdictionaries.com/definition/english/automatically
